"id","code","name","units_id","std","model","material","design","weight","length","wide","deth","remark","expiredate","persons_id_upd","update_ip","created_at","updated_at","datascale","classlists_id"
2777,PART1170,NAME171,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2778,PART1171,NAME172,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2779,PART1172,NAME173,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2780,PART1173,NAME174,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2781,PART1174,NAME175,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2782,PART1175,NAME176,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2783,PART1176,NAME177,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2784,PART1177,NAME178,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2785,PART1178,NAME179,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2786,PART1179,NAME180,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2787,PART1180,NAME181,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2788,PART1181,NAME182,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2789,PART1182,NAME183,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2790,PART1183,NAME184,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2791,PART1184,NAME185,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2792,PART1185,NAME186,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2793,PART1186,NAME187,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2794,PART1187,NAME188,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2795,PART1188,NAME189,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2796,PART1189,NAME190,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2797,PART1190,NAME191,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2798,PART1191,NAME192,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2799,PART1192,NAME193,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2800,PART1193,NAME194,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2801,PART1194,NAME195,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2802,PART1195,NAME196,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2803,PART1196,NAME197,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2804,PART1197,NAME198,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2805,PART1198,NAME199,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2806,PART1199,NAME200,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2807,PART1200,NAME201,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:17,2014-04-13 22:52:17,0,1
2808,PART1201,NAME202,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2809,PART1202,NAME203,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2810,PART1203,NAME204,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2811,PART1204,NAME205,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2812,PART1205,NAME206,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2813,PART1206,NAME207,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2814,PART1207,NAME208,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2815,PART1208,NAME209,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2816,PART1209,NAME210,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2817,PART1210,NAME211,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2818,PART1211,NAME212,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2819,PART1212,NAME213,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2820,PART1213,NAME214,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2821,PART1214,NAME215,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2822,PART1215,NAME216,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2823,PART1216,NAME217,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2824,PART1217,NAME218,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2825,PART1218,NAME219,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2826,PART1219,NAME220,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2827,PART1220,NAME221,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2828,PART1221,NAME222,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2829,PART1222,NAME223,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2830,PART1223,NAME224,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2831,PART1224,NAME225,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2832,PART1225,NAME226,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2833,PART1226,NAME227,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2834,PART1227,NAME228,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2835,PART1228,NAME229,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2836,PART1229,NAME230,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2837,PART1230,NAME231,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2838,PART1231,NAME232,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2839,PART1232,NAME233,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2840,PART1233,NAME234,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2841,PART1234,NAME235,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2842,PART1235,NAME236,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2843,PART1236,NAME237,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2844,PART1237,NAME238,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2845,PART1238,NAME239,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2846,PART1239,NAME240,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2847,PART1240,NAME241,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2848,PART1241,NAME242,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2849,PART1242,NAME243,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2850,PART1243,NAME244,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2851,PART1244,NAME245,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2852,PART1245,NAME246,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2853,PART1246,NAME247,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2854,PART1247,NAME248,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2855,PART1248,NAME249,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2856,PART1249,NAME250,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:15,2014-04-13 22:52:15,0,1
2857,PART1250,NAME251,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2858,PART1251,NAME252,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2859,PART1252,NAME253,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2860,PART1253,NAME254,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2861,PART1254,NAME255,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2862,PART1255,NAME256,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2863,PART1256,NAME257,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2864,PART1257,NAME258,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2865,PART1258,NAME259,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2866,PART1259,NAME260,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2867,PART1260,NAME261,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2868,PART1261,NAME262,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2869,PART1262,NAME263,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2870,PART1263,NAME264,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2871,PART1264,NAME265,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2872,PART1265,NAME266,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2873,PART1266,NAME267,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2874,PART1267,NAME268,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2875,PART1268,NAME269,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2876,PART1269,NAME270,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2877,PART1270,NAME271,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2878,PART1271,NAME272,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2879,PART1272,NAME273,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2880,PART1273,NAME274,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2881,PART1274,NAME275,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2882,PART1275,NAME276,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2883,PART1276,NAME277,85,テスト,,,デザイン1,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2884,PART1277,NAME278,85,テスト,,,デザイン2,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2885,PART1278,NAME279,85,テスト,,,デザイン3,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2886,PART1279,NAME280,85,テスト,,,デザイン4,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2887,PART1280,NAME281,85,テスト,,,デザイン5,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2888,PART1281,NAME282,85,テスト,,,デザイン6,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2889,PART1282,NAME283,85,テスト,,,デザイン7,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2890,PART1283,NAME284,85,テスト,,,デザイン8,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2891,PART1284,NAME285,85,テスト,,,デザイン9,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2892,PART1285,NAME286,85,テスト,,,デザイン10,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2893,PART1286,NAME287,85,テスト,,,デザイン11,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2894,PART1287,NAME288,85,テスト,,,デザイン12,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2895,PART1288,NAME289,85,テスト,,,デザイン13,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2896,PART1289,NAME290,85,テスト,,,デザイン14,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2897,PART1290,NAME291,85,テスト,,,デザイン15,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2898,PART1291,NAME292,85,テスト,,,デザイン16,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2899,PART1292,NAME293,85,テスト,,,デザイン17,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2900,PART1293,NAME294,85,テスト,,,デザイン18,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2901,PART1294,NAME295,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2902,PART1295,NAME296,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2903,PART1296,NAME297,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2904,PART1297,NAME298,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2905,PART1298,NAME299,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2906,PART1299,NAME300,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2907,PART1300,NAME301,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2908,PART1301,NAME302,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2909,PART1302,NAME303,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2910,PART1303,NAME304,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2911,PART1304,NAME305,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2912,PART1305,NAME306,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2913,PART1306,NAME307,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2914,PART1307,NAME308,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2915,PART1308,NAME309,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2916,PART1309,NAME310,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2917,PART1310,NAME311,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2918,PART1311,NAME312,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2919,PART1312,NAME313,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2920,PART1313,NAME314,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2921,PART1314,NAME315,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2922,PART1315,NAME316,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2923,PART1316,NAME317,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2924,PART1317,NAME318,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2925,PART1318,NAME319,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2926,PART1319,NAME320,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2927,PART1320,NAME321,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2928,PART1321,NAME322,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2929,PART1322,NAME323,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2930,PART1323,NAME324,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2931,PART1324,NAME325,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2932,PART1325,NAME326,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2933,PART1326,NAME327,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2934,PART1327,NAME328,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2935,PART1328,NAME329,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2936,PART1329,NAME330,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2937,PART1330,NAME331,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2938,PART1331,NAME332,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2939,PART1332,NAME333,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2940,PART1333,NAME334,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2941,PART1334,NAME335,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
2942,PART1335,NAME336,85,テスト,,,,0.00,0.000000,1.00,0.000000,hh,2099-12-31,0,,2014-04-13 22:52:16,2014-04-13 22:52:16,0,1
